Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS3X3X.250,HSS3X3X1/4,–,8.81,0.000,2.44,–,–,3.00,2.30,–,–,–,3.00,2.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,9.88,–,9.88,–,3.02,2.48,2.01,1.11,3.02,2.48,2.01,1.11,–,–,–,5.08,–,3.52,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS76.2X76.2X6.4,HSS76.2X76.2X6.4,13.1,1570,–,–,76.2,58.4,–,–,–,76.2,58.4,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,9.88,–,9.88,–,1.26,40.6,32.9,28.2,1.26,40.6,32.9,28.2,–,–,–,2110,–,57.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5-1/2X5-1/2X.125,HSS5-1/2X5-1/2X1/8,–,9.01,0.000,2.46,–,–,5.50,5.15,–,–,–,5.50,5.15,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,44.4,–,44.4,–,11.8,4.95,4.30,2.19,11.8,4.95,4.30,2.19,–,–,–,18.3,–,6.72,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS139.7X139.7X3.2,HSS139.7X139.7X3.2,13.4,1590,–,–,140,131,–,–,–,140,131,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,44.4,–,44.4,–,4.91,81.1,70.5,55.6,4.91,81.1,70.5,55.6,–,–,–,7620,–,110,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4X4X.188,HSS4X4X3/16,–,9.42,0.000,2.58,–,–,4.00,3.48,–,–,–,4.00,3.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,20.0,–,20.0,–,6.21,3.67,3.10,1.55,6.21,3.67,3.10,1.55,–,–,–,10.0,–,5.07,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS101.6X101.6X4.8,HSS101.6X101.6X4.8,14.0,1660,–,–,102,88.4,–,–,–,102,88.4,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,20.0,–,20.0,–,2.58,60.1,50.8,39.4,2.58,60.1,50.8,39.4,–,–,–,4160,–,83.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X6X.125,HSS6X6X1/8,–,9.86,0.000,2.70,–,–,6.00,5.65,–,–,–,6.00,5.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,48.7,–,48.7,–,15.5,5.92,5.15,2.39,15.5,5.92,5.15,2.39,–,–,–,23.9,–,8.03,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X152.4X3.2,HSS152.4X152.4X3.2,14.7,1740,–,–,152,144,–,–,–,152,144,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,48.7,–,48.7,–,6.45,97.0,84.4,60.7,6.45,97.0,84.4,60.7,–,–,–,9950,–,132,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS3-1/2X3-1/2X.250,HSS3-1/2X3-1/2X1/4,–,10.51,0.000,2.91,–,–,3.50,2.80,–,–,–,3.50,2.80,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,12.0,–,12.0,–,5.04,3.50,2.88,1.32,5.04,3.50,2.88,1.32,–,–,–,8.35,–,4.92,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS88.9X88.9X6.4,HSS88.9X88.9X6.4,15.6,1880,–,–,88.9,71.1,–,–,–,88.9,71.1,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,12.0,–,12.0,–,2.10,57.4,47.2,33.5,2.10,57.4,47.2,33.5,–,–,–,3480,–,80.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS3X3X.313,HSS3X3X5/16,–,10.58,0.000,2.94,–,–,3.00,2.13,–,–,–,3.00,2.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,7.31,–,7.31,–,3.45,2.90,2.30,1.08,3.45,2.90,2.30,1.08,–,–,–,5.94,–,4.18,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS76.2X76.2X7.9,HSS76.2X76.2X7.9,15.7,1900,–,–,76.2,54.1,–,–,–,76.2,54.1,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,7.31,–,7.31,–,1.44,47.5,37.7,27.4,1.44,47.5,37.7,27.4,–,–,–,2470,–,68.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4-1/2X4-1/2X.188,HSS4-1/2X4-1/2X3/16,–,10.70,0.000,2.93,–,–,4.50,3.98,–,–,–,4.50,3.98,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,22.9,–,22.9,–,9.02,4.71,4.01,1.75,9.02,4.71,4.01,1.75,–,–,–,14.4,–,6.49,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS114.3X114.3X4.8,HSS114.3X114.3X4.8,15.9,1890,–,–,114,101,–,–,–,114,101,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,22.9,–,22.9,–,3.75,77.2,65.7,44.5,3.75,77.2,65.7,44.5,–,–,–,5990,–,106,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X7X.125,HSS7X7X1/8,–,11.56,0.000,3.16,–,–,7.00,6.65,–,–,–,7.00,6.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,57.3,–,57.3,–,24.8,8.13,7.09,2.80,24.8,8.13,7.09,2.80,–,–,–,38.2,–,11.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X177.8X3.2,HSS177.8X177.8X3.2,17.2,2040,–,–,178,169,–,–,–,178,169,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,57.3,–,57.3,–,10.3,133,116,71.1,10.3,133,116,71.1,–,–,–,15900,–,180,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5X5X.188,HSS5X5X3/16,–,11.97,0.000,3.28,–,–,5.00,4.48,–,–,–,5.00,4.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,25.7,–,25.7,–,12.6,5.89,5.03,1.96,12.6,5.89,5.03,1.96,–,–,–,19.9,–,8.08,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS127X127X4.8,HSS127X127X4.8,17.8,2120,–,–,127,114,–,–,–,127,114,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,25.7,–,25.7,–,5.24,96.5,82.4,49.8,5.24,96.5,82.4,49.8,–,–,–,8280,–,132,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS3X3X.375,HSS3X3X3/8,–,12.17,0.000,3.39,–,–,3.00,1.95,–,–,–,3.00,1.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,5.60,–,5.60,–,3.78,3.25,2.52,1.06,3.78,3.25,2.52,1.06,–,–,–,6.64,–,4.74,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS76.2X76.2X9.5,HSS76.2X76.2X9.5,18.0,2190,–,–,76.2,49.5,–,–,–,76.2,49.5,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,5.60,–,5.60,–,1.57,53.3,41.3,26.9,1.57,53.3,41.3,26.9,–,–,–,2760,–,77.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4X4X.250,HSS4X4X1/4,–,12.21,0.000,3.37,–,–,4.00,3.30,–,–,–,4.00,3.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,7.80,4.69,3.90,1.52,7.80,4.69,3.90,1.52,–,–,–,12.8,–,6.56,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS101.6X101.6X6.4,HSS101.6X101.6X6.4,18.1,2170,–,–,102,83.8,–,–,–,102,83.8,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,3.25,76.9,63.9,38.6,3.25,76.9,63.9,38.6,–,–,–,5330,–,107,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS3-1/2X3-1/2X.313,HSS3-1/2X3-1/2X5/16,–,12.70,0.000,3.52,–,–,3.50,2.63,–,–,–,3.50,2.63,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,9.03,–,9.03,–,5.84,4.14,3.34,1.29,5.84,4.14,3.34,1.29,–,–,–,9.89,–,5.90,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS88.9X88.9X7.9,HSS88.9X88.9X7.9,18.8,2270,–,–,88.9,66.8,–,–,–,88.9,66.8,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,9.03,–,9.03,–,2.43,67.8,54.7,32.8,2.43,67.8,54.7,32.8,–,–,–,4120,–,96.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5-1/2X5-1/2X.188,HSS5-1/2X5-1/2X3/16,–,13.25,0.000,3.63,–,–,5.50,4.98,–,–,–,5.50,4.98,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,28.6,–,28.6,–,17.0,7.19,6.17,2.16,17.0,7.19,6.17,2.16,–,–,–,26.7,–,9.85,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS139.7X139.7X4.8,HSS139.7X139.7X4.8,19.7,2340,–,–,140,126,–,–,–,140,126,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,28.6,–,28.6,–,7.08,118,101,54.9,7.08,118,101,54.9,–,–,–,11100,–,161,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.125,HSS8X8X1/8,–,13.26,0.010,3.62,–,–,8.00,7.65,–,–,–,8.00,7.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,66.0,–,66.0,–,37.4,10.7,9.34,3.21,37.4,10.7,9.34,3.21,–,–,–,57.3,–,14.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X3.2,HSS203.2X203.2X3.2,19.7,2340,–,–,203,194,–,–,–,203,194,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,66.0,–,66.0,–,15.6,175,153,81.5,15.6,175,153,81.5,–,–,–,23900,–,236,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4-1/2X4-1/2X.250,HSS4-1/2X4-1/2X1/4,–,13.91,0.000,3.84,–,–,4.50,3.80,–,–,–,4.50,3.80,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,16.3,–,16.3,–,11.4,6.06,5.08,1.73,11.4,6.06,5.08,1.73,–,–,–,18.5,–,8.44,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS114.3X114.3X6.4,HSS114.3X114.3X6.4,20.7,2480,–,–,114,96.5,–,–,–,114,96.5,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,16.3,–,16.3,–,4.75,99.3,83.2,43.9,4.75,99.3,83.2,43.9,–,–,–,7700,–,138,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X6X.188,HSS6X6X3/16,–,14.53,0.000,3.98,–,–,6.00,5.48,–,–,–,6.00,5.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,31.5,–,31.5,–,22.3,8.63,7.42,2.37,22.3,8.63,7.42,2.37,–,–,–,35.0,–,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X152.4X4.8,HSS152.4X152.4X4.8,21.6,2570,–,–,152,139,–,–,–,152,139,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,31.5,–,31.5,–,9.28,141,122,60.2,9.28,141,122,60.2,–,–,–,14600,–,193,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS3-1/2X3-1/2X.375,HSS3-1/2X3-1/2X3/8,–,14.72,0.000,4.09,–,–,3.50,2.45,–,–,–,3.50,2.45,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,7.03,–,7.03,–,6.49,4.69,3.71,1.26,6.49,4.69,3.71,1.26,–,–,–,11.2,–,6.77,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS88.9X88.9X9.5,HSS88.9X88.9X9.5,21.8,2640,–,–,88.9,62.2,–,–,–,88.9,62.2,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,7.03,–,7.03,–,2.70,76.9,60.8,32.0,2.70,76.9,60.8,32.0,–,–,–,4660,–,111,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4X4X.313,HSS4X4X5/16,–,14.83,0.000,4.10,–,–,4.00,3.13,–,–,–,4.00,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,10.7,–,9.14,5.59,4.57,1.49,9.14,5.59,4.57,1.49,–,–,–,15.3,–,7.91,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS101.6X101.6X7.9,HSS101.6X101.6X7.9,22.0,2650,–,–,102,79.5,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,10.7,–,3.80,91.6,74.9,37.8,3.80,91.6,74.9,37.8,–,–,–,6370,–,130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X9X.125,HSS9X9X1/8,–,14.96,0.130,4.09,–,–,9.00,8.65,–,–,–,9.00,8.65,–,–,–,–,–,–,–,0.125,0.116,–,–,–,–,–,–,–,–,–,–,74.6,–,74.6,–,53.5,13.6,11.9,3.62,53.5,13.6,11.9,3.62,–,–,–,82.0,–,18.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X228.6X3.2,HSS228.6X228.6X3.2,22.3,2640,–,–,229,220,–,–,–,229,220,–,–,–,–,–,–,–,3.18,2.95,–,–,–,–,–,–,–,–,–,–,74.6,–,74.6,–,22.3,223,195,91.9,22.3,223,195,91.9,–,–,–,34100,–,300,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5X5X.250,HSS5X5X1/4,–,15.62,0.000,4.30,–,–,5.00,4.30,–,–,–,5.00,4.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,18.5,–,18.5,–,16.0,7.61,6.41,1.93,16.0,7.61,6.41,1.93,–,–,–,25.8,–,10.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS127X127X6.4,HSS127X127X6.4,23.2,2770,–,–,127,109,–,–,–,127,109,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,18.5,–,18.5,–,6.66,125,105,49.0,6.66,125,105,49.0,–,–,–,10700,–,172,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4-1/2X4-1/2X.313,HSS4-1/2X4-1/2X5/16,–,16.96,0.000,4.68,–,–,4.50,3.63,–,–,–,4.50,3.63,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,12.5,–,12.5,–,13.5,7.27,6.00,1.70,13.5,7.27,6.00,1.70,–,–,–,22.3,–,10.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS114.3X114.3X7.9,HSS114.3X114.3X7.9,25.2,3020,–,–,114,92.2,–,–,–,114,92.2,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,12.5,–,12.5,–,5.62,119,98.3,43.2,5.62,119,98.3,43.2,–,–,–,9280,–,167,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X7X.188,HSS7X7X3/16,–,17.08,0.000,4.67,–,–,7.00,6.48,–,–,–,7.00,6.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,37.2,–,37.2,–,36.0,11.9,10.3,2.77,36.0,11.9,10.3,2.77,–,–,–,56.1,–,16.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X177.8X4.8,HSS177.8X177.8X4.8,25.4,3010,–,–,178,165,–,–,–,178,165,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,37.2,–,37.2,–,15.0,195,169,70.4,15.0,195,169,70.4,–,–,–,23400,–,265,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4X4X.375,HSS4X4X3/8,–,17.27,0.000,4.78,–,–,4.00,2.95,–,–,–,4.00,2.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,8.46,–,8.46,–,10.3,6.39,5.13,1.47,10.3,6.39,5.13,1.47,–,–,–,17.5,–,9.14,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS101.6X101.6X9.5,HSS101.6X101.6X9.5,25.6,3080,–,–,102,74.9,–,–,–,102,74.9,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,8.46,–,8.46,–,4.29,105,84.1,37.3,4.29,105,84.1,37.3,–,–,–,7280,–,150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5-1/2X5-1/2X.250,HSS5-1/2X5-1/2X1/4,–,17.32,0.000,4.77,–,–,5.50,4.80,–,–,–,5.50,4.80,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,20.6,–,20.6,–,21.7,9.32,7.90,2.13,21.7,9.32,7.90,2.13,–,–,–,34.8,–,12.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS139.7X139.7X6.4,HSS139.7X139.7X6.4,25.7,3080,–,–,140,122,–,–,–,140,122,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,20.6,–,20.6,–,9.03,153,129,54.1,9.03,153,129,54.1,–,–,–,14500,–,211,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X6X.250,HSS6X6X1/4,–,19.02,0.000,5.24,–,–,6.00,5.30,–,–,–,6.00,5.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,22.8,–,22.8,–,28.6,11.2,9.54,2.34,28.6,11.2,9.54,2.34,–,–,–,45.6,–,15.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X152.4X6.4,HSS152.4X152.4X6.4,28.3,3380,–,–,152,135,–,–,–,152,135,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,22.8,–,22.8,–,11.9,184,156,59.4,11.9,184,156,59.4,–,–,–,19000,–,252,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5X5X.313,HSS5X5X5/16,–,19.08,0.000,5.26,–,–,5.00,4.13,–,–,–,5.00,4.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,19.0,9.16,7.62,1.90,19.0,9.16,7.62,1.90,–,–,–,31.2,–,12.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS127X127X7.9,HSS127X127X7.9,28.3,3390,–,–,127,105,–,–,–,127,105,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,7.91,150,125,48.3,7.91,150,125,48.3,–,–,–,13000,–,210,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X8X.188,HSS8X8X3/16,–,19.63,0.000,5.37,–,–,8.00,7.48,–,–,–,8.00,7.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,43.0,–,43.0,–,54.4,15.7,13.6,3.18,54.4,15.7,13.6,3.18,–,–,–,84.5,–,21.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X203.2X4.8,HSS203.2X203.2X4.8,29.2,3460,–,–,203,190,–,–,–,203,190,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,43.0,–,43.0,–,22.6,257,223,80.8,22.6,257,223,80.8,–,–,–,35200,–,349,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS4-1/2X4-1/2X.375,HSS4-1/2X4-1/2X3/8,–,19.82,0.000,5.48,–,–,4.50,3.45,–,–,–,4.50,3.45,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,9.89,–,9.89,–,15.3,8.36,6.79,1.67,15.3,8.36,6.79,1.67,–,–,–,25.7,–,11.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS114.3X114.3X9.5,HSS114.3X114.3X9.5,29.4,3540,–,–,114,87.6,–,–,–,114,87.6,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,9.89,–,9.89,–,6.37,137,111,42.4,6.37,137,111,42.4,–,–,–,10700,–,195,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5-1/2X5-1/2X.313,HSS5-1/2X5-1/2X5/16,–,21.21,0.000,5.85,–,–,5.50,4.63,–,–,–,5.50,4.63,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,15.9,–,15.9,–,25.9,11.3,9.43,2.11,25.9,11.3,9.43,2.11,–,–,–,42.2,–,15.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS139.7X139.7X7.9,HSS139.7X139.7X7.9,31.5,3770,–,–,140,118,–,–,–,140,118,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,15.9,–,15.9,–,10.8,185,155,53.6,10.8,185,155,53.6,–,–,–,17600,–,257,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
